Obs_No,AR #,Obs_Year,Year Live,DaysSinceLive,Reported Number of Employees,EE Year Count,ARR Year Growth,ARR Start,ARR_EndOfYear,BumpOut75K,growth_percent,Product 1,Product 2 ,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16,Product 17,Product 18,Total Product Count,Industry: Agriculture and Natural Resources,Industry: Construction,Industry: Education,Industry: Finance and Insurance,Industry: Healthcare,Industry: Manufacturing,"Industry: Non-Profits, Membership and Human Services",Industry: Public Sector,Industry: Real Estate,Industry: Restaurants and Hospitality,Industry: Retail,Industry: Sports &Entertainment,"Industry: Technology, Professional, and Business Services",Industry: Transportation and Warehousing ,Industry: Utilities and Mining ,Industry: Wholesale Trade,Category_Account Health,RefNo_Cumulative,Connections Attendance,Training Hours,Training Students,Percent of Book,ACT Score,BI Score,Ave P_Score,Model 
1208,COL1014,1,2012,2302,207,211,,39874,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,83.5,19,0.667631103,101.789075,48.44871,98.2668455,0
1209,COL1016,1,2013,1951,97,89,,35928,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1.121348315,96.296335,0.811843,48.18972767,0
1210,COL1019,1,2014,1279,313,309,,70650,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,103.5,25,0.700805856,105.564128,131.331451,88.9006274,0
1211,COL1022,1,2015,1117,103,126,,66306,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,99.5,31,1.748582278,44.725854,3.135278,26.175462,0
1212,COM1003,1,2002,5994,305,299,,66802,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,12,4,1.302177973,100.754204,3.575317,52.1647605,0
1213,COM1047,1,2013,1699,598,592,,73346,,,,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,51,11,0.354802345,106.048729,4.469098,61.1626732,0
1214,COM1050,1,2015,1271,379,381,,69518,,,,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,343,50,0.406849498,130.198149,0.550049,196.7832808,0
1215,COM1053,1,2015,1146,151,155,,72528,,,,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1.5,2,1.138019205,131.42494,15.683915,88.51379767,0
1216,COM1065,1,2017,478,186,187,,57696,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.790626927,127.95403,15.12839,103.2408863,0
1217,CON1016,1,2003,5540,198,195,,33120,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,28,4,0.655581948,101.114429,0.550049,81.77802167,0
1218,CON1034,1,2012,2118,66,107,,45316,,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,76,15,0.997174544,156.346252,13.989813,143.9100498,0
1219,CON1042,1,2015,995,151,153,,57196,,,,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,51.5,20,0.982136823,93.305027,92.313444,133.610798,0
1220,COO1006,1,2016,606,182,170,,27888,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.451262136,76.039781,1.528214,25.5206565,0
1221,COP1000,1,2017,453,269,272,,63972,,,,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,20.92,15,0.811261176,96.29997,432.515986,208.3648273,0
1222,COT1000,1,2003,5597,80,80,,19949,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1.385333333,97.80206,15.12839,97.80206,0
1223,CRA1004,1,2014,1524,233,227,,63583,,,,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,230.5,29,0.944157163,102.382321,86.618077,127.858231,0
1224,CRE1003,1,2004,5281,319,323,,43215,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,191,22,0.659938306,98.931464,4.320444,98.00775875,0
1225,CRE1011,1,2016,754,157,192,,66767,,,,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42.5,14,0.921023009,101.166861,236.041356,115.8684284,0
1226,CRE1012,1,2016,692,327,306,,58848,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,38,15,0.807641634,101.166861,53.43765,91.1130924,0
1227,CRE1013,1,2017,389,79,70,,30906,,,,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0.705326578,134.439983,316.245712,163.6953753,0
1228,CRO1007,1,2017,540,214,230,,52368,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,59.84,32,0.748798902,96.413058,21.682587,47.01142533,0
1229,CSS1000,1,2014,1634,149,146,,51794,,,,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,78,21,1.119346473,105.865319,8.493401,122.0282768,0
1230,CSS1001,1,2016,782,187,192,,53715,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,21,7,1.018291564,101.053597,15.699183,99.777117,0
1231,CWS1001,1,2012,2364,98,100,,22800,,,,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,115.5,23,0.668073136,113.508463,21.006338,113.6104214,0
1232,DEL1008,1,2016,824,189,184,,55044,,,,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,52.09,13,0.846466138,103.320526,241.229748,151.9485442,0
1233,DEN1002,1,2016,748,206,203,,60667,,,,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,10,6,0.867616269,100.271175,0.550049,49.91839267,0
1234,DEN1004,1,2017,541,220,221,,71950,,,,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,18.76,9,0.73321553,101.576876,11.253056,74.329673,0
1235,DIS1005,1,2009,3373,640,625,,55750,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,68,18,0.453692627,111.127771,258.578939,190.6745027,0
1236,DMS1000,1,2016,629,140,133,,43260,,,,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,88.42,22,0.859971374,100.834135,235.67385,165.618428,0
1237,DOR1000,1,2003,5387,558,559,,61419,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19,3,0.576381944,96.124505,37.456922,66.7907135,0
1238,DUA1000,1,2001,6044,343,500,,43560,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13,3,0.448148148,23.301335,15.12839,23.301335,0
1239,DUK1000,1,1998,7212,424,422,,50176,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,5,3,0.578731257,102.369306,2.974876,78.2576015,0
1240,DUT1000,1,2003,5561,375,410,,39672,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0.534956715,23.301335,28.283596,25.7924655,0
1241,DWE1000,1,2017,538,165,163,,70008,,,,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,12,0.997776638,156.346252,1.09525,164.409043,0
1242,EAR1001,1,2012,2364,341,338,,63726,,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,47.5,16,0.626977568,101.912784,1.504147,74.60250767,0
1243,EDC1000,1,2017,544,150,148,,55520,,,,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,60.42,24,1.143798929,102.949536,432.515986,169.8401616,0
1244,EDU1003,1,2012,2129,291,302,,43597,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0.286067717,117.412434,26.825041,138.1398777,0
1245,EMC1000,1,2012,2370,198,203,,69496,,,,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,209.5,40,1.420044,104.856009,432.515986,178.4750071,0
1246,EMS1001,1,2015,1188,476,492,,54553,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,282.5,27,0.383053589,90.509801,15.12839,53.91210033,0
1247,ENE1000,1,2003,5658,196,204,,66526,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,180,17,0.623252389,23.301335,3.01997,13.1606525,0
1248,EOJ1000,1,2015,968,287,295,,61590,,,,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,106.09,37,0.582180127,101.629671,27.825821,72.17186525,0
1249,EQU1003,1,2016,629,178,180,,57720,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,15,0.958167331,109.467757,20.623538,124.6634673,0
1250,ERA1000,1,2008,3826,995,978,,35038,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,41,8,0.200468131,91.197783,4.002483,47.600133,0
1251,ERB1000,1,2017,537,99,100,,46476,,,,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.835779025,106.166709,14.151479,69.75205813,0
1252,ERI1000,1,2011,2735,440,429,,68800,,,,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,158.92,26,0.672922535,81.143525,58.54251,64.2062,0
1253,ESY1000,1,2016,733,170,171,,47211,,,,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,91.5,27,0.851569264,103.569714,12.689229,113.2514916,0
1254,EUG1000,1,2013,1910,373,370,,65740,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,125.5,31,0.569886612,102.084414,1.545155,51.4365488,0
1255,EWI1000,1,2008,3532,285,277,,55269,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,26,3,1.247824438,108.577444,15.479317,71.566102,0
1256,EXO1000,1,2017,537,190,225,,60489,,,,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.92,13,0.797082543,104.234112,7.374604,67.2631775,0
1257,FAR1005,1,2016,825,152,155,,27900,,,,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,13,0.633860414,102.476205,5.311358,53.8937815,0
1258,FBR1000,1,2010,2918,700,700,,29082,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,41.5,6,0.18221817,42.258334,0.550049,19.75237667,0
1259,FED1000,1,2002,5751,126,124,,20248,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,10,0.6428,46.592338,15.12839,46.592338,0
1260,FEE1001,1,2011,2463,255,253,,55935,,,,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,153,18,0.662109375,100.508045,6.922509,122.5321875,0
1261,FIR1032,1,2014,1389,127,129,,32077,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,94.5,36,0.751492831,100.787866,7.005234,66.08764233,0
1262,FOR1002,1,2000,6523,791,771,,48022,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,189,27,0.361011878,93.594518,6.578657,50.0865875,0
1263,FOR1007,1,2007,4101,351,353,,66182,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,159.76,35,0.962843779,102.754556,59.662438,105.7739368,0
1264,FRA1010,1,2017,488,319,657,,72403,,,,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11.5,6,0.701826218,82.228064,69.311799,68.1344725,0
1265,FRO1007,1,2017,443,584,531,,69219,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.577821743,87.936062,15.12839,87.936062,0
1266,FRU1002,1,2016,909,268,272,,69396,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,66,13,0.849441833,97.689341,0.550049,86.344972,0
1267,GAI1000,1,2016,628,265,248,,65310,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21,8,0.840930161,156.346252,426.538041,205.0020368,0
1268,GCI1000,1,2012,2373,396,395,,64701,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,62,13,0.870760659,101.46132,1.649846,112.059951,0
1269,GEM1001,1,2016,692,169,169,,54120,,,,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,61.26,16,0.81013113,102.343951,167.607731,141.428338,0
1270,GEN1013,1,2009,3134,154,150,,29718,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,3,0.771976309,77.32357,15.12839,68.064286,0
1271,GEO1003,1,2009,3372,142,142,,64111,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12,6,2.248569024,96.230219,1.456448,101.9558853,0
1272,GEO1004,1,2010,2980,239,231,,49697,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,44,7,1.11089324,126.082542,0.550049,63.3162955,0
1273,GIF1000,1,1999,6765,613,606,,50686,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,0.434192023,105.514724,2.222059,62.42084933,0
1274,GIN1000,1,2012,2280,192,174,,43100,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,40,10,0.87176699,101.28906,22.670503,94.42466767,0
1275,GRA1003,1,2002,5679,175,170,,70522,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,57,10,1.188234878,100.512861,0.550049,95.443719,0
1276,GRA1004,1,2004,5045,359,367,,35408,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,23.92,10,0.533094851,102.552814,15.12839,151.4017515,0
1277,GRE1001,1,2002,5681,219,220,,47530,,,,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,332.5,56,0.087490888,156.346252,116.57054,162.1345973,0
1278,GRE1002,1,2003,5477,74,75,,20928,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48,4,1.09,97.384697,15.12839,97.384697,0
1279,GRO1008,1,2017,418,204,202,,66576,,,,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,24.5,9,0.844059029,101.180644,14.634417,63.798364,0
1280,GSW1000,1,2003,5534,227,222,,66120,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,395.42,36,1.611122807,97.539276,147.422108,122.480692,0
1281,GUR1000,1,2001,6162,1153,1154,,57144,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,52,10,0.248020833,23.301335,45.115344,34.2083395,0
1282,HAN1007,1,2011,2525,304,306,,58549,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,2,0.741393405,102.04349,0.550049,69.85508367,0
1283,HAN1008,1,2012,2190,363,370,,54168,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,65.5,16,0.813333333,61.603227,5.040985,33.322106,0
1284,HAR1014,1,2015,1089,193,183,,64218,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.828021043,95.448659,1.306205,74.7273975,0
1285,HEN1004,1,2016,607,230,212,,68376,,,,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59.75,15,1.02206278,99.579165,156.887568,87.96004375,0
1286,HER1008,1,2016,607,172,187,,63132,,,,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5,2,0.863024934,99.439893,1.784087,116.6056111,0
1287,HGF1000,1,2016,629,240,215,,57798,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,31.42,5,0.810040363,105.289299,75.499022,141.677998,0
1288,HNC1000,1,2013,1950,72,65,,20214,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,92.5,14,0.5615,123.306789,16.049972,93.54527733,0
1289,HOP1000,1,2010,2826,227,214,,50846,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39,14,0.851698492,104.73011,262.440002,147.6722128,0
1290,HOR1004,1,2010,3016,228,222,,57024,,,,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,7,1.040963855,101.877145,22.068604,90.44446475,0
1291,HOS1012,1,2017,544,199,193,,51142,,,,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,42.26,23,0.726897493,101.959637,24.276193,69.573888,0
1292,HUM1003,1,2016,639,166,165,,35820,,,,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,63,25,0.611805698,114.251382,8.374246,142.2054436,0
1293,HUN1001,1,1999,6928,2408,2375,,70824,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,122.5,11,0.1885623,60.334074,1.083174,30.708624,0
1294,HUN1009,1,2017,538,109,112,,69790,,,,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,34.34,10,1.039092371,156.346252,23.640874,156.598915,0
1295,IDE1000,1,2003,5623,103,106,,13572,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0.73205178,23.301335,15.12839,23.301335,0
1296,IDE1002,1,2010,3100,131,130,,35046,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,32,10,0.9735,96.179612,5.720187,146.4496723,0
1297,ILL1000,1,2009,3105,341,340,,61269,,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,49.5,22,0.660510996,90.143374,9.369959,61.06736525,0
1298,IMS1001,1,2012,2344,337,438,,65595,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,159.42,29,0.576546778,104.486097,53.059421,97.27956067,0
1299,IND1007,1,2016,746,156,151,,53770,,,,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,55.92,26,1.073257485,108.46469,113.546492,75.8361964,0
1300,IND1008,1,2016,606,247,238,,57648,,,,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,14.5,9,0.613067892,137.542795,6.036912,99.95302433,0
1301,IND1010,1,2017,486,209,210,,60480,,,,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,43.84,19,0.772769089,100.794393,91.227816,101.1138958,0
1302,ING1000,1,2000,6513,363,376,,26928,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,48,4,0.176179634,156.346252,0.550049,65.60214025,0
1303,ING1003,1,2016,901,199,199,,68882,,,,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,56.5,12,0.935495437,95.9425,99.527157,122.6791176,0
1304,INN1001,1,2013,2000,155,152,,29400,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,84.5,19,0.800653595,103.181405,354.80697,172.7213287,0
1305,INN1003,1,2016,782,164,166,,48694,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,12,0.887532808,101.638077,432.515986,156.2092098,0
1306,INS1005,1,2010,3070,137,138,,11430,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,60,18,0.423333333,102.707871,1.444293,42.091351,0
1307,INS1015,1,2016,726,191,200,,66024,,,,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,27,18,0.735168359,104.056521,124.529024,118.2374846,0
1308,INS1017,1,2016,636,131,145,,54936,,,,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,36,14,0.898880817,99.628584,3.935257,93.9310925,0
1309,INT1028,1,2010,3061,113,109,,72743,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,3,282.76,68,1.152458175,156.346252,356.270072,163.0116888,0
